Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
245.297,TraderOne,Tick,0,10,-10,110,150800,151400,-148,-14880852,262148,BREACH
245.562,TraderOne,Tick,0,10,-10,110,150800,151600,-148,-14880852,282148,BREACH
245.797,TraderOne,Tick,0,10,-10,110,151400,151800,-148,-14880852,302148,BREACH
245.968,TraderOne,Tick,0,10,-10,110,151400,151800,-148,-14880852,302148,BREACH
246.281,TraderOne,Tick,0,10,-10,110,151400,151800,-148,-14880852,302148,BREACH
246.547,TraderOne,Tick,0,10,-10,110,151400,151800,-148,-14880852,302148,BREACH
246.781,TraderOne,Tick,0,10,-10,110,151400,151800,-148,-14880852,302148,BREACH
247.078,TraderOne,Tick,0,10,-10,110,151400,152100,-148,-14880852,332148,BREACH
247.265,TraderOne,Tick,0,10,-10,110,151700,152100,-148,-14880852,332148,BREACH
247.468,TraderOne,Tick,0,10,-10,110,151700,152100,-148,-14880852,332148,BREACH
247.718,TraderOne,Tick,0,10,-10,110,151400,152100,-148,-14880852,332148,BREACH
248.047,TraderOne,Tick,0,10,-10,110,151400,152100,-148,-14880852,332148,BREACH
248.218,TraderOne,Tick,0,10,-10,110,151500,152100,-148,-14880852,332148,BREACH
248.515,TraderOne,Tick,0,10,-10,110,151500,152100,-148,-14880852,332148,BREACH
248.703,TraderOne,Tick,0,10,-10,110,151500,152100,-148,-14880852,332148,BREACH
249.047,TraderOne,Tick,0,10,-10,110,151800,152300,-148,-14880852,352148,BREACH
249.25,TraderOne,Tick,0,10,-10,110,152000,152500,-148,-14880852,372148,BREACH
249.468,TraderOne,Tick,0,10,-10,110,152000,152900,-148,-14880852,412148,BREACH
249.781,TraderOne,Tick,0,10,-10,110,152400,152600,-148,-14880852,381148,BREACH
249.968,TraderOne,Tick,0,10,-10,110,152400,152700,-148,-14880852,392148,BREACH
250.218,TraderOne,Tick,0,10,-10,110,152400,152700,-148,-14880852,392148,BREACH
250.547,TraderOne,Tick,0,10,-10,110,152600,152700,-148,-14880852,390148,BREACH
250.734,TraderOne,Tick,0,10,-10,110,152600,152700,-148,-14880852,390148,BREACH
251.0,TraderOne,Tick,0,10,-10,110,152600,152700,-148,-14880852,390148,BREACH
251.297,TraderOne,Tick,0,10,-10,110,152000,152500,-148,-14880852,372148,BREACH
251.484,TraderOne,Tick,0,10,-10,110,152000,152600,-148,-14880852,382148,BREACH
251.734,TraderOne,Tick,0,10,-10,110,152000,152500,-148,-14880852,372148,BREACH
251.968,TraderOne,Tick,0,10,-10,110,152000,152500,-148,-14880852,372148,BREACH
252.203,TraderOne,Tick,0,10,-10,110,152000,152500,-148,-14880852,372148,BREACH
252.547,TraderOne,Tick,0,10,-10,110,152000,152500,-148,-14880852,372148,BREACH
252.703,TraderOne,Tick,0,10,-10,110,152600,152500,-148,-14880852,368148,BREACH
253.015,TraderOne,Tick,0,10,-10,110,152600,152500,-148,-14880852,368148,BREACH
253.281,TraderOne,Tick,0,10,-10,110,152600,152500,-148,-14880852,368148,BREACH
253.5,TraderOne,Tick,0,10,-10,110,152600,152500,-148,-14880852,368148,BREACH
253.703,TraderOne,Tick,0,10,-10,110,152600,152500,-148,-14880852,368148,BREACH
253.984,TraderOne,Tick,0,10,-10,110,152600,152500,-148,-14880852,368148,BREACH
254.297,TraderOne,Tick,0,10,-10,110,152600,152500,-148,-14880852,368148,BREACH
254.515,TraderOne,Tick,0,10,-10,110,152200,152500,-148,-14880852,372148,BREACH
254.703,TraderOne,Tick,0,10,-10,110,152200,152500,-148,-14880852,372148,BREACH
255.0,TraderOne,Tick,0,10,-10,110,152200,152500,-148,-14880852,372148,BREACH
255.203,TraderOne,Tick,0,10,-10,110,152200,152500,-148,-14880852,372148,BREACH
255.5,TraderOne,Tick,0,10,-10,110,152200,152500,-148,-14880852,372148,BREACH
255.703,TraderOne,Tick,0,10,-10,110,152200,152500,-148,-14880852,372148,BREACH
255.953,TraderOne,Tick,0,10,-10,110,152200,152200,-148,-14880852,339148,BREACH
256.297,TraderOne,Tick,0,10,-10,110,152200,152000,-148,-14880852,317148,BREACH
256.484,TraderOne,Tick,0,10,-10,110,152200,152000,-148,-14880852,317148,BREACH
256.75,TraderOne,Tick,0,10,-10,110,152200,152000,-148,-14880852,317148,BREACH
257.0,TraderOne,Tick,0,10,-10,110,152200,152000,-148,-14880852,317148,BREACH
257.218,TraderOne,Tick,0,10,-10,110,151400,152000,-148,-14880852,322148,BREACH
257.515,TraderOne,Tick,0,10,-10,110,151400,152000,-148,-14880852,322148,BREACH
257.781,TraderOne,Tick,0,10,-10,110,151400,152000,-148,-14880852,322148,BREACH
257.968,TraderOne,Tick,0,10,-10,110,151400,152000,-148,-14880852,322148,BREACH
258.234,TraderOne,Tick,0,10,-10,110,151700,151900,-148,-14880852,311148,BREACH
258.531,TraderOne,Tick,0,10,-10,110,151700,151800,-148,-14880852,300148,BREACH
258.75,TraderOne,Tick,0,10,-10,110,151700,151700,-148,-14880852,289148,BREACH
258.984,TraderOne,Tick,0,10,-10,110,151700,151700,-148,-14880852,289148,BREACH
259.218,TraderOne,Tick,0,10,-10,110,151700,151600,-148,-14880852,278148,BREACH
259.515,TraderOne,Tick,0,10,-10,110,151700,151600,-148,-14880852,278148,BREACH
259.718,TraderOne,Tick,0,10,-10,110,151700,151600,-148,-14880852,278148,BREACH
260.0,TraderOne,Tick,0,10,-10,110,151700,151600,-148,-14880852,278148,BREACH
260.25,TraderOne,Tick,0,10,-10,110,151300,151600,-148,-14880852,282148,BREACH
260.484,TraderOne,Tick,0,10,-10,110,151300,151600,-148,-14880852,282148,BREACH
260.781,TraderOne,Tick,0,10,-10,110,151300,151800,-148,-14880852,302148,BREACH
261.047,TraderOne,Tick,0,10,-10,110,151300,151800,-148,-14880852,302148,BREACH
261.297,TraderOne,Tick,0,10,-10,110,151300,151800,-148,-14880852,302148,BREACH
261.468,TraderOne,Tick,0,10,-10,110,151300,151800,-148,-14880852,302148,BREACH
261.765,TraderOne,Tick,0,10,-10,110,152000,151800,-148,-14880852,297148,BREACH
261.968,TraderOne,Tick,0,10,-10,110,152000,151800,-148,-14880852,297148,BREACH
262.234,TraderOne,Tick,0,10,-10,110,152000,151800,-148,-14880852,297148,BREACH
262.468,TraderOne,Tick,0,10,-10,110,152000,151800,-148,-14880852,297148,BREACH
262.734,TraderOne,Tick,0,10,-10,110,152000,151800,-148,-14880852,297148,BREACH
263.015,TraderOne,Tick,0,10,-10,110,152000,151800,-148,-14880852,297148,BREACH
263.297,TraderOne,Tick,0,10,-10,110,152000,152200,-148,-14880852,341148,BREACH
263.515,TraderOne,Tick,0,10,-10,110,152000,152200,-148,-14880852,341148,BREACH
263.765,TraderOne,Tick,0,10,-10,110,152000,152200,-148,-14880852,341148,BREACH
264.031,TraderOne,Tick,0,10,-10,110,152000,152200,-148,-14880852,341148,BREACH
264.265,TraderOne,Tick,0,10,-10,110,152000,152200,-148,-14880852,341148,BREACH
264.547,TraderOne,Tick,0,10,-10,110,152000,152200,-148,-14880852,341148,BREACH
264.797,TraderOne,Tick,0,10,-10,110,152000,151800,-148,-14880852,297148,BREACH
265.031,TraderOne,Tick,0,10,-10,110,152000,151800,-148,-14880852,297148,BREACH
265.265,TraderOne,Tick,0,10,-10,110,152000,151800,-148,-14880852,297148,BREACH
265.5,TraderOne,Tick,0,10,-10,110,152000,151800,-148,-14880852,297148,BREACH
265.765,TraderOne,Tick,0,10,-10,110,152000,151800,-148,-14880852,297148,BREACH
266.031,TraderOne,Tick,0,10,-10,110,152100,151800,-148,-14880852,296148,BREACH
266.203,TraderOne,Tick,0,10,-10,110,152100,151800,-148,-14880852,296148,BREACH
266.562,TraderOne,Tick,0,10,-10,110,152100,151800,-148,-14880852,296148,BREACH
266.797,TraderOne,Tick,0,10,-10,110,152100,151800,-148,-14880852,296148,BREACH
267.0,TraderOne,Tick,0,10,-10,110,152100,152200,-148,-14880852,340148,BREACH
267.25,TraderOne,Tick,0,10,-10,110,152100,152200,-148,-14880852,340148,BREACH
267.484,TraderOne,Tick,0,10,-10,110,152300,152200,-148,-14880852,338148,BREACH
267.718,TraderOne,Tick,0,10,-10,110,152300,152200,-148,-14880852,338148,BREACH
268.015,TraderOne,Tick,0,10,-10,110,152300,152200,-148,-14880852,338148,BREACH
268.265,TraderOne,Tick,0,10,-10,110,152300,152200,-148,-14880852,338148,BREACH
268.453,TraderOne,Tick,0,10,-10,110,152300,152200,-148,-14880852,338148,BREACH
268.765,TraderOne,Tick,0,10,-10,110,152300,152600,-148,-14880852,382148,BREACH
269.047,TraderOne,Tick,0,10,-10,110,152300,152600,-148,-14880852,382148,BREACH
269.218,TraderOne,Tick,0,10,-10,110,152300,152600,-148,-14880852,382148,BREACH
269.5,TraderOne,Tick,0,10,-10,110,152300,153000,-148,-14880852,422148,BREACH
269.75,TraderOne,Tick,0,10,-10,110,152300,153000,-148,-14880852,422148,BREACH
269.953,TraderOne,Tick,0,10,-10,110,152100,153000,-148,-14880852,422148,BREACH
270.25,TraderOne,Tick,0,10,-10,110,152100,153000,-148,-14880852,422148,BREACH
270.5,TraderOne,Tick,0,10,-10,110,152100,152900,-148,-14880852,412148,BREACH
270.75,TraderOne,Tick,0,10,-10,110,152100,152900,-148,-14880852,412148,BREACH
270.968,TraderOne,Tick,0,10,-10,110,152300,153000,-148,-14880852,422148,BREACH
271.297,TraderOne,Tick,0,10,-10,110,152300,153300,-148,-14880852,452148,BREACH
271.547,TraderOne,Tick,0,10,-10,110,152700,153300,-148,-14880852,452148,BREACH
271.765,TraderOne,Tick,0,10,-10,110,153000,153600,-148,-14880852,482148,BREACH
272.047,TraderOne,Tick,0,10,-10,110,153100,153600,-148,-14880852,482148,BREACH
272.234,TraderOne,Tick,0,10,-10,110,153100,153600,-148,-14880852,482148,BREACH
272.5,TraderOne,Tick,0,10,-10,110,153600,153600,-148,-14880852,479148,BREACH
272.812,TraderOne,Tick,0,10,-10,110,152800,153600,-148,-14880852,482148,BREACH
273.047,TraderOne,Tick,0,10,-10,110,152800,153600,-148,-14880852,482148,BREACH
273.218,TraderOne,Tick,0,10,-10,110,152800,153600,-148,-14880852,482148,BREACH
273.531,TraderOne,Tick,0,10,-10,110,152600,153600,-148,-14880852,482148,BREACH
273.797,TraderOne,Tick,0,10,-10,110,152600,153600,-148,-14880852,482148,BREACH
274.047,TraderOne,Tick,0,10,-10,110,153800,153600,-148,-14880852,477148,BREACH
274.25,TraderOne,Tick,0,10,-10,110,153800,153600,-148,-14880852,477148,BREACH
274.453,TraderOne,Tick,0,10,-10,110,153800,152900,-148,-14880852,406148,BREACH
274.75,TraderOne,Tick,0,10,-10,110,153800,152900,-148,-14880852,406148,BREACH
275.0,TraderOne,Tick,0,10,-10,110,153800,152900,-148,-14880852,406148,BREACH
275.265,TraderOne,Tick,0,10,-10,110,152300,152700,-148,-14880852,392148,BREACH
275.468,TraderOne,Tick,0,10,-10,110,153400,152700,-148,-14880852,386148,BREACH
275.75,TraderOne,Tick,0,10,-10,110,153400,152700,-148,-14880852,386148,BREACH
276.0,TraderOne,Tick,0,10,-10,110,153400,152700,-148,-14880852,386148,BREACH
276.281,TraderOne,Tick,0,10,-10,110,153400,153000,-148,-14880852,416148,BREACH
276.515,TraderOne,Tick,0,10,-10,110,153400,153100,-148,-14880852,426148,BREACH
276.718,TraderOne,Tick,0,10,-10,110,153400,153100,-148,-14880852,426148,BREACH
276.984,TraderOne,Tick,0,10,-10,110,152400,153100,-148,-14880852,432148,BREACH
277.281,TraderOne,Tick,0,10,-10,110,152400,153100,-148,-14880852,432148,BREACH
277.531,TraderOne,Tick,0,10,-10,110,152400,152900,-148,-14880852,412148,BREACH
277.75,TraderOne,Tick,0,10,-10,110,152400,152900,-148,-14880852,412148,BREACH
277.984,TraderOne,Tick,0,10,-10,110,152400,152900,-148,-14880852,412148,BREACH
278.218,TraderOne,Tick,0,10,-10,110,152400,152900,-148,-14880852,412148,BREACH
278.515,TraderOne,Tick,0,10,-10,110,152400,153000,-148,-14880852,422148,BREACH
278.734,TraderOne,Tick,0,10,-10,110,152400,153200,-148,-14880852,442148,BREACH
279.015,TraderOne,Tick,0,10,-10,110,152400,153200,-148,-14880852,442148,BREACH
279.297,TraderOne,Tick,0,10,-10,110,152400,153200,-148,-14880852,442148,BREACH
279.515,TraderOne,Tick,0,10,-10,110,152400,153200,-148,-14880852,442148,BREACH
279.781,TraderOne,Tick,0,10,-10,110,152400,153200,-148,-14880852,442148,BREACH
279.968,TraderOne,Tick,0,10,-10,110,152400,153200,-148,-14880852,442148,BREACH
280.297,TraderOne,Tick,0,10,-10,110,152400,153000,-148,-14880852,422148,BREACH
280.5,TraderOne,Tick,0,10,-10,110,152400,152800,-148,-14880852,402148,BREACH
280.797,TraderOne,Tick,0,10,-10,110,152400,152800,-148,-14880852,402148,BREACH
281.0,TraderOne,Tick,0,10,-10,110,152400,152600,-148,-14880852,381148,BREACH
281.234,TraderOne,Tick,0,10,-10,110,152400,152600,-148,-14880852,381148,BREACH
281.468,TraderOne,Tick,0,10,-10,110,152400,152700,-148,-14880852,392148,BREACH
281.703,TraderOne,Tick,0,10,-10,110,152400,152700,-148,-14880852,392148,BREACH
281.984,TraderOne,Tick,0,10,-10,110,152400,152700,-148,-14880852,392148,BREACH
282.25,TraderOne,Tick,0,10,-10,110,152800,152700,-148,-14880852,388148,BREACH
282.453,TraderOne,Tick,0,10,-10,110,152800,152700,-148,-14880852,388148,BREACH
282.812,TraderOne,Tick,0,10,-10,110,152800,152800,-148,-14880852,399148,BREACH
283.062,TraderOne,Tick,0,10,-10,110,152800,152800,-148,-14880852,399148,BREACH
283.281,TraderOne,Tick,0,10,-10,110,152800,152800,-148,-14880852,399148,BREACH
283.531,TraderOne,Tick,0,10,-10,110,152800,152800,-148,-14880852,399148,BREACH
283.781,TraderOne,Tick,0,10,-10,110,152300,152800,-148,-14880852,402148,BREACH
283.984,TraderOne,Tick,0,10,-10,110,152300,152800,-148,-14880852,402148,BREACH
284.218,TraderOne,Tick,0,10,-10,110,153600,152800,-148,-14880852,396148,BREACH
284.468,TraderOne,Tick,0,10,-10,110,153600,152800,-148,-14880852,396148,BREACH
284.703,TraderOne,Tick,0,10,-10,110,152400,152800,-148,-14880852,402148,BREACH
285.031,TraderOne,Tick,0,10,-10,110,152400,153100,-148,-14880852,432148,BREACH
285.265,TraderOne,Tick,0,10,-10,110,152600,153500,-148,-14880852,472148,BREACH
285.515,TraderOne,Tick,0,10,-10,110,153900,153500,-148,-14880852,466148,BREACH
285.75,TraderOne,Tick,0,10,-10,110,153900,153500,-148,-14880852,466148,BREACH
286.015,TraderOne,Tick,0,10,-10,110,153900,153900,-148,-14880852,509148,BREACH
286.281,TraderOne,Tick,0,10,-10,110,153900,153600,-148,-14880852,476148,BREACH
286.484,TraderOne,Tick,0,10,-10,110,153900,153600,-148,-14880852,476148,BREACH
286.718,TraderOne,Tick,0,10,-10,110,153900,153600,-148,-14880852,476148,BREACH
287.0,TraderOne,Tick,0,10,-10,110,153900,153600,-148,-14880852,476148,BREACH
287.25,TraderOne,Tick,0,10,-10,110,153900,153500,-148,-14880852,466148,BREACH
287.547,TraderOne,Tick,0,10,-10,110,153100,153600,-148,-14880852,482148,BREACH
287.718,TraderOne,Tick,0,10,-10,110,153100,153600,-148,-14880852,482148,BREACH
287.984,TraderOne,Tick,0,10,-10,110,153100,153600,-148,-14880852,482148,BREACH
288.265,TraderOne,Tick,0,10,-10,110,153100,153400,-148,-14880852,462148,BREACH
288.468,TraderOne,Tick,0,10,-10,110,153100,153400,-148,-14880852,462148,BREACH
288.718,TraderOne,Tick,0,10,-10,110,153100,153400,-148,-14880852,462148,BREACH
288.984,TraderOne,Tick,0,10,-10,110,153100,153400,-148,-14880852,462148,BREACH
289.218,TraderOne,Tick,0,10,-10,110,153100,153400,-148,-14880852,462148,BREACH
289.468,TraderOne,Tick,0,10,-10,110,153100,153400,-148,-14880852,462148,BREACH
289.75,TraderOne,Tick,0,10,-10,110,153100,153400,-148,-14880852,462148,BREACH
290.062,TraderOne,Tick,0,10,-10,110,153100,153400,-148,-14880852,462148,BREACH
290.218,TraderOne,Tick,0,10,-10,110,153100,153500,-148,-14880852,472148,BREACH
290.562,TraderOne,Tick,0,10,-10,110,153400,153500,-148,-14880852,470148,BREACH
290.703,TraderOne,Tick,0,10,-10,110,153400,153500,-148,-14880852,470148,BREACH
290.968,TraderOne,Tick,0,10,-10,110,153100,153500,-148,-14880852,472148,BREACH
291.297,TraderOne,Tick,0,10,-10,110,153100,153500,-148,-14880852,472148,BREACH
291.5,TraderOne,Tick,0,10,-10,110,154000,153500,-148,-14880852,466148,BREACH
291.765,TraderOne,Tick,0,10,-10,110,154000,153500,-148,-14880852,466148,BREACH
292.047,TraderOne,Tick,0,10,-10,110,154000,153500,-148,-14880852,466148,BREACH
292.25,TraderOne,Tick,0,10,-10,110,154000,153500,-148,-14880852,466148,BREACH
292.484,TraderOne,Tick,0,10,-10,110,154000,153500,-148,-14880852,466148,BREACH
292.75,TraderOne,Tick,0,10,-10,110,154000,153600,-148,-14880852,476148,BREACH
293.047,TraderOne,Tick,0,10,-10,110,154000,153600,-148,-14880852,476148,BREACH
293.265,TraderOne,Tick,0,10,-10,110,154000,153600,-148,-14880852,476148,BREACH
293.453,TraderOne,Tick,0,10,-10,110,154000,153400,-148,-14880852,456148,BREACH
293.797,TraderOne,Tick,0,10,-10,110,154000,153400,-148,-14880852,456148,BREACH
293.984,TraderOne,Tick,0,10,-10,110,153900,153400,-148,-14880852,456148,BREACH
294.218,TraderOne,Tick,0,10,-10,110,153900,153400,-148,-14880852,456148,BREACH
294.515,TraderOne,Tick,0,10,-10,110,153900,153400,-148,-14880852,456148,BREACH
294.765,TraderOne,Tick,0,10,-10,110,154000,153400,-148,-14880852,456148,BREACH
295.047,TraderOne,Tick,0,10,-10,110,154000,153500,-148,-14880852,466148,BREACH
295.218,TraderOne,Tick,0,10,-10,110,154000,153500,-148,-14880852,466148,BREACH
295.515,TraderOne,Tick,0,10,-10,110,153900,153500,-148,-14880852,466148,BREACH
295.718,TraderOne,Tick,0,10,-10,110,153900,153500,-148,-14880852,466148,BREACH
296.0,TraderOne,Tick,0,10,-10,110,153900,153500,-148,-14880852,466148,BREACH
296.265,TraderOne,Tick,0,10,-10,110,153900,153500,-148,-14880852,466148,BREACH
296.547,TraderOne,Tick,0,10,-10,110,153900,153400,-148,-14880852,456148,BREACH
296.781,TraderOne,Tick,0,10,-10,110,153900,153400,-148,-14880852,456148,BREACH
296.968,TraderOne,Tick,0,10,-10,110,153900,153400,-148,-14880852,456148,BREACH
297.265,TraderOne,Tick,0,10,-10,110,153800,153200,-148,-14880852,436148,BREACH
297.547,TraderOne,Tick,0,10,-10,110,153800,153300,-148,-14880852,446148,BREACH
297.75,TraderOne,Tick,0,10,-10,110,153800,153300,-148,-14880852,446148,BREACH
298.015,TraderOne,Tick,0,10,-10,110,153800,153500,-148,-14880852,466148,BREACH
298.234,TraderOne,Tick,0,10,-10,110,153100,153600,-148,-14880852,482148,BREACH
298.547,TraderOne,Tick,0,10,-10,110,153100,153600,-148,-14880852,482148,BREACH
298.781,TraderOne,Tick,0,10,-10,110,153100,153600,-148,-14880852,482148,BREACH
298.984,TraderOne,Tick,0,10,-10,110,153100,153600,-148,-14880852,482148,BREACH
299.297,TraderOne,Tick,0,10,-10,110,153100,153400,-148,-14880852,462148,BREACH
299.468,TraderOne,Tick,0,10,-10,110,153100,153400,-148,-14880852,462148,BREACH
299.75,TraderOne,Tick,0,10,-10,110,153100,153500,-148,-14880852,472148,BREACH
299.984,TraderOne,Tick,0,10,-10,110,153100,153700,-148,-14880852,492148,BREACH
300.281,TraderOne,Tick,0,10,-10,110,153100,153700,-148,-14880852,492148,BREACH
300.5,TraderOne,Tick,0,10,-10,110,153100,153600,-148,-14880852,482148,BREACH
300.718,TraderOne,Tick,0,10,-10,110,153100,153600,-148,-14880852,482148,BREACH
301.0,TraderOne,Tick,0,10,-10,110,153100,153600,-148,-14880852,482148,BREACH
301.265,TraderOne,Tick,0,10,-10,110,153100,153700,-148,-14880852,492148,BREACH
301.531,TraderOne,Tick,0,10,-10,110,153100,153600,-148,-14880852,482148,BREACH
301.765,TraderOne,Tick,0,10,-10,110,153100,153600,-148,-14880852,482148,BREACH
302.015,TraderOne,Tick,0,10,-10,110,153100,153600,-148,-14880852,482148,BREACH
302.218,TraderOne,Tick,0,10,-10,110,153100,153600,-148,-14880852,482148,BREACH
302.531,TraderOne,Tick,0,10,-10,110,153100,153600,-148,-14880852,482148,BREACH
302.765,TraderOne,Tick,0,10,-10,110,153300,153600,-148,-14880852,482148,BREACH
303.015,TraderOne,Tick,0,10,-10,110,153700,153500,-148,-14880852,467148,BREACH
303.265,TraderOne,Tick,0,10,-10,110,153000,153300,-148,-14880852,452148,BREACH
303.515,TraderOne,Tick,0,10,-10,110,153000,153400,-148,-14880852,462148,BREACH
303.812,TraderOne,Tick,0,10,-10,110,153000,153400,-148,-14880852,462148,BREACH
304.031,TraderOne,Tick,0,10,-10,110,153000,153400,-148,-14880852,462148,BREACH
304.265,TraderOne,Tick,0,10,-10,110,154000,153200,-148,-14880852,436148,BREACH
304.468,TraderOne,Tick,0,10,-10,110,154000,153100,-148,-14880852,426148,BREACH
304.718,TraderOne,Tick,0,10,-10,110,154000,153100,-148,-14880852,426148,BREACH
304.984,TraderOne,Tick,0,10,-10,110,153700,152900,-148,-14880852,406148,BREACH
305.218,TraderOne,Tick,0,10,-10,110,152500,152900,-148,-14880852,412148,BREACH
305.453,TraderOne,Tick,0,10,-10,110,152500,152900,-148,-14880852,412148,BREACH
305.765,TraderOne,Tick,0,10,-10,110,152500,152800,-148,-14880852,402148,BREACH
305.984,TraderOne,Tick,0,10,-10,110,152500,152800,-148,-14880852,402148,BREACH
306.25,TraderOne,Tick,0,10,-10,110,152500,152800,-148,-14880852,402148,BREACH
306.468,TraderOne,Tick,0,10,-10,110,152500,152600,-148,-14880852,380148,BREACH
306.734,TraderOne,Tick,0,10,-10,110,152500,152600,-148,-14880852,380148,BREACH
306.953,TraderOne,Tick,0,10,-10,110,152500,152600,-148,-14880852,380148,BREACH
307.297,TraderOne,Tick,0,10,-10,110,152500,152900,-148,-14880852,412148,BREACH
307.484,TraderOne,Tick,0,10,-10,110,152500,152900,-148,-14880852,412148,BREACH
307.797,TraderOne,Tick,0,10,-10,110,152500,152900,-148,-14880852,412148,BREACH
307.984,TraderOne,Tick,0,10,-10,110,152500,152900,-148,-14880852,412148,BREACH
308.234,TraderOne,Tick,0,10,-10,110,152500,152900,-148,-14880852,412148,BREACH
308.5,TraderOne,Tick,0,10,-10,110,152500,152900,-148,-14880852,412148,BREACH
308.75,TraderOne,Tick,0,10,-10,110,152500,152900,-148,-14880852,412148,BREACH
309.062,TraderOne,Tick,0,10,-10,110,152500,152900,-148,-14880852,412148,BREACH
309.297,TraderOne,Tick,0,10,-10,110,152500,152900,-148,-14880852,412148,BREACH
309.468,TraderOne,Tick,0,10,-10,110,152600,153200,-148,-14880852,442148,BREACH
309.797,TraderOne,Tick,0,10,-10,110,152600,153200,-148,-14880852,442148,BREACH
310.015,TraderOne,Tick,0,10,-10,110,152600,153400,-148,-14880852,462148,BREACH
310.39,TraderOne,Tick,0,10,-10,110,153800,154100,-148,-14880852,532148,BREACH
310.547,TraderOne,Tick,0,10,-10,110,153800,154200,-148,-14880852,542148,BREACH
310.781,TraderOne,Tick,0,10,-10,110,153500,154200,-148,-14880852,542148,BREACH
311.047,TraderOne,Tick,0,10,-10,110,153800,154200,-148,-14880852,542148,BREACH
311.312,TraderOne,Tick,0,10,-10,110,154100,154200,-148,-14880852,540148,BREACH
311.515,TraderOne,Tick,0,10,-10,110,154100,154200,-148,-14880852,540148,BREACH
311.734,TraderOne,Tick,0,10,-10,110,154100,154200,-148,-14880852,540148,BREACH
311.984,TraderOne,Tick,0,10,-10,110,154100,154200,-148,-14880852,540148,BREACH
312.25,TraderOne,Tick,0,10,-10,110,154100,154200,-148,-14880852,540148,BREACH
312.468,TraderOne,Tick,0,10,-10,110,154100,154200,-148,-14880852,540148,BREACH
312.781,TraderOne,Tick,0,10,-10,110,153600,154200,-148,-14880852,542148,BREACH
313.0,TraderOne,Tick,0,10,-10,110,153600,154200,-148,-14880852,542148,BREACH
313.234,TraderOne,Tick,0,10,-10,110,153600,154300,-148,-14880852,552148,BREACH
313.5,TraderOne,Tick,0,10,-10,110,154300,154300,-148,-14880852,549148,BREACH
313.765,TraderOne,Tick,0,10,-10,110,154300,154300,-148,-14880852,549148,BREACH
313.984,TraderOne,Tick,0,10,-10,110,154300,154300,-148,-14880852,549148,BREACH
314.218,TraderOne,Tick,0,10,-10,110,154300,154300,-148,-14880852,549148,BREACH
314.547,TraderOne,Tick,0,10,-10,110,154300,154300,-148,-14880852,549148,BREACH
314.734,TraderOne,Tick,0,10,-10,110,154500,154300,-148,-14880852,547148,BREACH
315.031,TraderOne,Tick,0,10,-10,110,154500,154300,-148,-14880852,547148,BREACH
315.218,TraderOne,Tick,0,10,-10,110,154500,154300,-148,-14880852,547148,BREACH
315.468,TraderOne,Tick,0,10,-10,110,154500,154300,-148,-14880852,547148,BREACH
315.718,TraderOne,Tick,0,10,-10,110,154500,154300,-148,-14880852,547148,BREACH
316.015,TraderOne,Tick,0,10,-10,110,154500,154300,-148,-14880852,547148,BREACH
316.203,TraderOne,Tick,0,10,-10,110,154500,154300,-148,-14880852,547148,BREACH
316.5,TraderOne,Tick,0,10,-10,110,154500,154300,-148,-14880852,547148,BREACH
316.718,TraderOne,Tick,0,10,-10,110,154500,154300,-148,-14880852,547148,BREACH
316.984,TraderOne,Tick,0,10,-10,110,154200,154300,-148,-14880852,550148,BREACH
317.234,TraderOne,Tick,0,10,-10,110,154300,154200,-148,-14880852,538148,BREACH
317.5,TraderOne,Tick,0,10,-10,110,154500,154200,-148,-14880852,536148,BREACH
317.75,TraderOne,Tick,0,10,-10,110,154500,154200,-148,-14880852,536148,BREACH
318.047,TraderOne,Tick,0,10,-10,110,154500,154200,-148,-14880852,536148,BREACH
318.203,TraderOne,Tick,0,10,-10,110,154500,154200,-148,-14880852,536148,BREACH
318.484,TraderOne,Tick,0,10,-10,110,154500,153800,-148,-14880852,496148,BREACH
318.765,TraderOne,Tick,0,10,-10,110,154400,153800,-148,-14880852,496148,BREACH
319.0,TraderOne,Tick,0,10,-10,110,154400,153800,-148,-14880852,496148,BREACH
319.203,TraderOne,Tick,0,10,-10,110,154300,153800,-148,-14880852,496148,BREACH
319.515,TraderOne,Tick,0,10,-10,110,154300,153800,-148,-14880852,496148,BREACH
319.781,TraderOne,Tick,0,10,-10,110,154300,153700,-148,-14880852,486148,BREACH
319.953,TraderOne,Tick,0,10,-10,110,154400,153700,-148,-14880852,486148,BREACH
320.25,TraderOne,Tick,0,10,-10,110,154400,153700,-148,-14880852,486148,BREACH
320.453,TraderOne,Tick,0,10,-10,110,154400,153900,-148,-14880852,506148,BREACH
320.718,TraderOne,Tick,0,10,-10,110,154400,153900,-148,-14880852,506148,BREACH
320.953,TraderOne,Tick,0,10,-10,110,154400,153900,-148,-14880852,506148,BREACH
321.297,TraderOne,Tick,0,10,-10,110,154400,153900,-148,-14880852,506148,BREACH
321.5,TraderOne,Tick,0,10,-10,110,154400,153900,-148,-14880852,506148,BREACH
321.797,TraderOne,Tick,0,10,-10,110,154400,153800,-148,-14880852,496148,BREACH
322.047,TraderOne,Tick,0,10,-10,110,154300,153800,-148,-14880852,496148,BREACH
322.218,TraderOne,Tick,0,10,-10,110,154300,153800,-148,-14880852,496148,BREACH
